num_expediente,fecha,wikidata_fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,wikidata_tipo_vehiculo,tipo_persona,wikidata_tipo_persona,rango_edad,sexo,wikidata_sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S003536,"January 30, 2024",https://wikidata.org/entity/Q69307061,18:35:00,CALL. SOFIA / AVDA. CANILLEJAS A VICALVARO,7,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.61035323022,40.41885917916006,false,false
2024S003547,"January 30, 2024",https://wikidata.org/entity/Q69307061,22:10:00,CALL. SOLEDAD CAZORLA / CALL. VALLE INCLAN,1,10,Latina,https://wikidata.org/entity/Q794954,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.77477289476,40.37655876761265,true,false
2024S003582,"January 31, 2024",https://wikidata.org/entity/Q69307062,9:35:00,CALL. JERONIMA LLORENTE / AVDA. DOCTOR FEDERICO RUBIO Y GALI,78,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70940995044,40.45212265062111,false,false
2024S003590,"January 31, 2024",https://wikidata.org/entity/Q69307062,14:25:00,CALL. ILLESCAS / CALL. CAMARENA,80,10,Latina,https://wikidata.org/entity/Q794954,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.75609833964,40.39206086731723,false,false
2024S003612,"January 31, 2024",https://wikidata.org/entity/Q69307062,18:20:00,"AEROP. TERMINAL T-4, 0",0,21,Barajas,https://wikidata.org/entity/Q807230,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.59051125949,40.48308844297229,false,false
2024S003651,"February 1, 2024",https://wikidata.org/entity/Q69307063,13:15:00,AVDA. POBLADOS / CALL. VALMOJADO,41,10,Latina,https://wikidata.org/entity/Q794954,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.7614794242,40.38546695524683,false,false
2024S003865,"February 2, 2024",https://wikidata.org/entity/Q69307064,23:40:00,"CALL. TOLEDO, 90",90,1,Centro,https://wikidata.org/entity/Q1763376,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71068400135,40.40848414331853,false,false
2024S004039,"February 3, 2024",https://wikidata.org/entity/Q69307065,9:38:00,PUENTE DE VALLECAS,2,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.65379216449,40.39110798118069,false,false
2024S004039,"February 3, 2024",https://wikidata.org/entity/Q69307065,9:38:00,PUENTE DE VALLECAS,2,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 60 a 64 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,-3.65379216449,40.39110798118069,false,false
2024S004248,"February 4, 2024",https://wikidata.org/entity/Q69307066,10:10:00,"RONDA. ATOCHA, 2",2,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69433752224,40.4073402135323,false,false
2024S004259,"February 3, 2024",https://wikidata.org/entity/Q69307065,16:15:00,"CALL. MONASTERIO DE LAS HUELGAS, 5",5,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.70740092515,40.50117968177429,false,false
2024S004298,"February 4, 2024",https://wikidata.org/entity/Q69307066,22:00:00,"CALL. SILVA, 25",25,1,Centro,https://wikidata.org/entity/Q1763376,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70557913534,40.42185780306852,false,false
2024S004705,"January 31, 2024",https://wikidata.org/entity/Q69307062,9:05:00,CALL. VIRGEN DE LLUC / CALL. BUEN GOBERNADOR,12,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65477782895,40.4344630260167,false,false
2024S004815,"February 8, 2024",https://wikidata.org/entity/Q69307070,0:20:00,CALL. CAIDOS DE LA DIVISION AZUL / CALL. ALFONSO VIII,6,5,Chamartín,,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.67663993466,40.4677154717608,false,false
2024S004966,"February 8, 2024",https://wikidata.org/entity/Q69307070,20:15:00,"PASEO. ESPERANZA, 31",31,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.70389025627,40.400057184489015,false,false
2024S004985,"February 8, 2024",https://wikidata.org/entity/Q69307070,22:50:00,"CALL. SANCHEZ PRECIADO, 73",73,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.70947123364,40.463554666899086,false,false
2024S005005,"February 9, 2024",https://wikidata.org/entity/Q69307071,8:06:00,CALL. CONVENIO / CALL. MENDEZ ALVARO,25,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,3,Ingreso superior a 24 horas,-3.6720991959,40.391994023943404,false,false
2024S005032,"February 9, 2024",https://wikidata.org/entity/Q69307071,14:05:00,CALL. VELAZQUEZ / CALL. DIEGO DE LEON,100,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.68328763177,40.434604340917076,false,false
2024S005074,"February 9, 2024",https://wikidata.org/entity/Q69307071,21:45:00,"CALL. VALDERRIBAS, 48",48,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.6723843558,40.40289335515606,false,false
2024S005111,"February 9, 2024",https://wikidata.org/entity/Q69307071,22:35:00,"CALL. SAN GERMAN, 12",12,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69288317327,40.45626793115199,false,false
2024S005143,"February 10, 2024",https://wikidata.org/entity/Q69307072,12:00:00,AVDA. NICETO ALCALA ZAMORA / CALL. MARIA DE PORTUGAL,33,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.65899512634,40.500474870010116,false,false
2024S005170,"February 10, 2024",https://wikidata.org/entity/Q69307072,21:00:00,PLAZA. MADRE MOLAS / CALL. PADRE DAMIAN,2,5,Chamartín,,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68507269606,40.46294509604069,false,false
2024S005280,"February 11, 2024",https://wikidata.org/entity/Q69307073,12:15:00,CALL. MANUEL NOYA / CALL. JUAN ESPAÑOL,15,12,Usera,https://wikidata.org/entity/Q953368,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.71252720815,40.38657175152883,false,false
2024S005335,"February 12, 2024",https://wikidata.org/entity/Q69307074,9:20:00,"CALL. ALCALA, 28",28,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69850253841,40.4180629238195,false,false
2024S005354,"February 12, 2024",https://wikidata.org/entity/Q69307074,9:30:00,CALL. TOLEDO / CALL. CAPITAN SALAZAR MARTINEZ,123,1,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Desconocido,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.71129721204,40.40739928606176,false,false
2024S005472,"February 12, 2024",https://wikidata.org/entity/Q69307074,15:10:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. SANTO DOMINGO SAVIO,68,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.63325336676,40.43114148138205,false,false
2024S005526,"February 13, 2024",https://wikidata.org/entity/Q69307075,8:20:00,ANILLO VERDE CICLISTA P.K. 23.600,73,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.65959713177,40.3689756612448,false,false
2024S005571,"February 13, 2024",https://wikidata.org/entity/Q69307075,16:30:00,CALL. ALFONSO XII / CALL. CLAUDIO MOYANO,54,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68884030303,40.41029203001793,false,false
2024S005615,"February 14, 2024",https://wikidata.org/entity/Q69307076,13:05:00,"CALL. DOCTOR ESQUERDO, 83",83,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 70 a 74 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66909530299,40.41824585928958,false,false
2024S005616,"February 14, 2024",https://wikidata.org/entity/Q69307076,12:20:00,"AVDA. ARCENTALES, 20",20,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.61028371042,40.43464340921362,false,false
2024S005645,"February 14, 2024",https://wikidata.org/entity/Q69307076,16:10:00,"CALL. ALCALDE SAINZ DE BARANDA, 109",109,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.66504224502,40.41962060182405,false,false
2024S005670,"February 15, 2024",https://wikidata.org/entity/Q69307077,1:05:00,"CALL. AMBROS, 30",30,4,Salamanca,https://wikidata.org/entity/Q1773521,Choque contra obstáculo fijo,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.66360332883,40.423133389301825,true,false
2024S005677,"February 9, 2024",https://wikidata.org/entity/Q69307071,14:00:00,PLAZA. REPUBLICA DE CHILE / AVDA. SENECA,0,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.73389952716,40.43433916345464,false,false
2024S005800,"February 16, 2024",https://wikidata.org/entity/Q69307078,13:41:00,CALL. JOSE ORTEGA Y GASSET / CALL. MONTESA,79,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.67243972703,40.42976703735108,false,false
2024S005803,"February 16, 2024",https://wikidata.org/entity/Q69307078,14:50:00,"GTA. PUENTE DE SEGOVIA, 3",3,10,Latina,https://wikidata.org/entity/Q794954,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.72388526391,40.41412298948175,false,false
2024S005809,"February 16, 2024",https://wikidata.org/entity/Q69307078,14:57:00,CALL. PRINCESA / CALL. HILARION ESLAVA,70,7,Chamberí,https://wikidata.org/entity/Q1763370,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.71689366,40.43168010479844,false,false
2024S005820,"February 16, 2024",https://wikidata.org/entity/Q69307078,14:30:00,AVDA. BUENOS AIRES / AVDA. ENTREVIAS,1,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.65294779849,40.376878361014434,false,false
2024S005820,"February 16, 2024",https://wikidata.org/entity/Q69307078,14:30:00,AVDA. BUENOS AIRES / AVDA. ENTREVIAS,1,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65294779849,40.376878361014434,false,false
2024S005864,"February 16, 2024",https://wikidata.org/entity/Q69307078,22:14:00,"CALL. GRAN VIA, 74",74,1,Centro,https://wikidata.org/entity/Q1763376,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.70987986278,40.42280445145877,true,false
2024S006143,"February 18, 2024",https://wikidata.org/entity/Q69307080,10:28:00,"AVDA. BRUSELAS, 51",51,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.66330577371,40.438441444091474,false,false
2024S006154,"February 18, 2024",https://wikidata.org/entity/Q69307080,14:40:00,CALL. SAN BERNARDO / CALL. SAN VICENTE FERRER,57,1,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.70704980047,40.42609207163494,false,false
2024S006173,"February 18, 2024",https://wikidata.org/entity/Q69307080,20:40:00,CMNO. PERALES / CALL. PERALEJO,110,12,Usera,https://wikidata.org/entity/Q953368,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.68888404596,40.37295811786127,false,false
2024S006175,"February 18, 2024",https://wikidata.org/entity/Q69307080,19:40:00,CALL. GENERAL RICARDOS / CALL. RADIO,101,11,Carabanchel,https://wikidata.org/entity/Q1001991,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.72463555282,40.392865925692675,false,false
